num_iter,loss_train,loss_val
468,1850887.75,
469,1762560.125,
470,1788936.125,
471,1747820.125,
472,1765070.5,
473,1513324.625,
474,1943226.125,
475,1426930.75,
476,1824506.375,
477,2102942.5,
478,1884628.75,
479,1564714.625,
480,1607352.375,
481,1756716.125,
482,1452351.125,
483,1908103.25,
484,1625550.875,
485,1661390.125,
486,1630933.125,
487,1454040.875,
488,1791672.375,
489,1656331.25,
490,1540620.75,
491,1613144.25,
492,1554016.625,
493,1653268.875,
494,1620661.25,
495,1644964.625,
496,1930774.75,
497,1688712.625,
498,1607832.625,
499,1630692.625,
500,1838759.625,
501,1518067.875,
502,1532670.625,
503,1692147.25,
504,1610335.25,
505,1435161.25,
506,1671788.25,
507,1405310.375,
508,1633068.625,
509,1702966.125,
510,1911019.0,
511,1728350.625,
512,1518029.75,
513,1642801.375,
514,1673209.375,
515,1605135.75,
516,1519760.125,
517,1818065.75,
518,1849782.625,
519,1623512.125,
520,1588174.625,
521,1464109.625,
522,1799761.5,
523,1893135.25,
524,1658600.125,
525,1620408.375,
526,1587900.25,
527,1461983.5,
528,1404570.75,
529,1384688.625,
530,1471002.75,
531,1749505.25,
532,1741617.25,
533,1722024.375,
534,1623994.125,
535,1408424.375,
536,1797163.125,
537,1344740.625,
538,1352181.0,
539,1434614.5,
540,1476896.375,
541,1840984.375,
542,1805128.625,
543,1494419.125,
544,1708417.875,
545,1665749.25,
546,1566553.5,
547,1498297.75,
548,1408511.375,
549,1617649.25,
550,1635113.625,
551,1607402.125,
552,1698932.625,
553,1394315.375,
554,1678383.625,
555,1378831.75,
556,1450254.25,
557,1499707.125,
558,1485863.75,
559,1383355.0,
560,1460678.5,
561,1407972.625,
562,1685832.125,
563,1324628.875,
564,1538583.875,
565,1514831.5,
566,1519454.875,
567,1458543.75,
568,1558473.625,
569,1423374.625,
570,1572792.25,
571,1682159.125,
572,1859117.0,
573,1435782.75,
574,1499170.25,
575,1475841.25,
576,1474992.125,
577,1393232.25,
578,1346381.0,
579,1284655.25,
580,1274763.5,
581,1279733.875,
582,1745940.625,
583,1561756.25,
584,1389609.75,
585,1495143.625,
586,1508834.125,
587,1593931.25,
588,1299241.5,
589,1670759.25,
590,1274993.5,
591,1359516.0,
592,1439884.625,
593,1714509.5,
594,1437439.5,
595,1607987.75,
596,1363947.5,
597,1674662.375,
598,1479937.125,
599,1503298.375,
600,1277762.25,
601,1391796.0,
602,1512912.875,
603,1326099.25,
604,1367688.5,
605,1662852.625,
606,1292007.875,
607,1347524.375,
608,1469816.875,
609,1379993.25,
610,1360825.625,
611,1351396.625,
612,1390686.875,
613,1374003.5,
614,1775938.625,
615,1267383.5,
616,1512527.875,
617,1395347.0,
618,1335984.375,
619,1329370.5,
620,1393051.375,
621,1530845.625,
622,1408132.5,
623,1950759.75,
624,1385491.75,
625,1303904.625,
626,1454397.75,
627,1636719.875,
628,1505670.5,
629,1369581.75,
630,1542363.75,
631,1187096.375,
632,1297066.625,
633,1578880.625,
634,1421648.375,
635,1439284.125,
636,1414883.75,
637,1278730.875,
638,1172281.875,
639,1357470.625,
640,1305685.75,
641,1219590.25,
642,1151603.375,
643,1408342.25,
644,1324332.875,
645,1354129.625,
646,1480402.375,
647,1540610.375,
648,1605092.625,
649,1189776.375,
650,1694272.75,
651,1205198.375,
652,1219885.375,
653,1291017.875,
654,1231666.875,
655,1436622.375,
656,1505699.25,
657,1160742.75,
658,1271102.875,
659,1127540.5,
660,1391588.625,
661,1172710.625,
662,1396624.375,
663,1642518.625,
664,1268107.875,
665,1243475.5,
666,1467318.375,
667,1350123.5,
668,1341410.5,
669,1563277.625,
670,1272742.875,
671,1527792.625,
672,1325368.375,
673,1215007.25,
674,1279100.375,
675,1381961.5,
676,1493897.875,
677,1364201.375,
678,1209955.375,
679,1413380.875,
680,1327721.75,
681,1079349.25,
682,1236062.875,
683,1415872.125,
684,1233073.75,
685,1205403.5,
686,1267026.875,
687,1347782.625,
688,1388482.625,
689,1268571.25,
690,1327629.0,
691,1217083.875,
692,1179069.0,
693,1499403.125,
694,1325363.625,
695,1415661.125,
696,1174780.5,
697,1176119.875,
698,1366877.625,
699,1278560.625,
700,1234395.5,
701,1399364.125,
702,1407714.5,
703,1270007.625,
704,1160953.25,
705,1336550.375,
706,1432234.125,
707,1145471.125,
708,1479903.75,
709,1400710.875,
710,1211790.625,
711,1213155.5,
712,1243654.625,
713,1243808.0,
714,1491312.5,
715,1260474.875,
716,1385462.0,
717,1472811.625,
718,1181853.25,
719,1265344.625,
720,1134899.5,
721,1266518.875,
722,1255713.0,
723,1265063.5,
724,1197523.25,
725,1443411.125,
726,1284119.5,
727,1263135.375,
728,1162579.625,
729,1076146.0,
730,1066828.875,
731,1306454.75,
732,1166092.0,
733,1082769.25,
734,1385672.0,
735,1161951.375,
736,1260710.5,
737,1210976.875,
738,1271038.875,
739,1249139.5,
740,1158728.875,
741,992809.3125,
742,1291689.0,
743,1143406.5,
744,1224329.25,
745,1292214.25,
746,1175910.875,
747,998317.0625,
748,1275091.75,
749,1044508.5,
750,1318994.625,
751,1213590.625,
752,1153393.5,
753,999524.375,
754,1041851.5625,
755,1327574.625,
756,1314223.25,
757,1281509.375,
758,1222548.875,
759,1217730.375,
760,1011407.3125,
761,1150622.5,
762,1157803.25,
763,1287274.875,
764,1101296.0,
765,1253959.75,
766,1286411.25,
767,1001128.5,
768,982516.0625,
769,1429108.125,
770,1077614.125,
771,1055530.875,
772,1104650.625,
773,1129583.75,
774,1054847.75,
775,1075534.5,
776,1151025.875,
777,1082761.0,
778,1158661.375,
779,1132227.375,
780,1073235.5,
781,1009470.625,
782,980782.1875,
783,1268544.625,
784,1271940.0,
785,1193307.75,
786,1208263.5,
787,1012879.875,
788,1086237.875,
789,1135570.75,
790,1130043.375,
791,881319.5625,
792,1203055.375,
793,935277.125,
794,992970.1875,
795,1218474.375,
796,994777.875,
797,982142.3125,
798,887168.625,
799,932666.3125,
800,997214.0625,
801,1008333.1875,
802,1123840.875,
803,1093372.75,
804,1098525.0,
805,1136134.5,
806,1005618.875,
807,872377.125,
808,1083468.875,
809,1015480.875,
810,983499.1875,
811,946358.875,
812,1209002.0,
813,960990.3125,
814,1054617.25,
815,1065061.0,
816,1017654.1875,
817,1088060.25,
818,1072675.25,
819,977030.3125,
820,1194968.75,
821,1213256.0,
822,1106190.875,
823,1128584.75,
824,1053495.75,
825,930790.375,
826,1248839.75,
827,1197042.5,
828,942087.1875,
829,1140034.875,
830,1063009.75,
831,937072.5,
832,967410.0625,
833,1199167.5,
834,1301920.625,
835,842951.6875,
836,1043798.25,
837,992758.625,
838,1076392.0,
839,1044327.1875,
840,914926.75,
841,1102644.875,
842,951391.75,
843,840858.3125,
844,853441.3125,
845,1289459.75,
846,1052318.25,
847,1182960.5,
848,1018727.75,
849,989541.625,
850,951575.75,
851,1046811.5,
852,939492.75,
853,1180922.375,
854,903088.8125,
855,1112747.75,
856,1032165.875,
857,1024472.875,
858,839960.4375,
859,955921.5,
860,947210.5,
861,1326240.25,
862,999687.875,
863,1003822.375,
864,1079577.25,
865,1050026.875,
866,901575.625,
867,932712.625,
868,1116467.5,
869,849299.75,
870,966400.0625,
871,984254.5,
872,844751.625,
873,922363.0,
874,1006425.875,
875,1181659.25,
876,954174.75,
877,1022391.875,
878,934383.625,
879,863626.0625,
880,826085.4375,
881,1045001.0,
882,967559.25,
883,905738.0,
884,1108980.875,
885,947298.25,
886,890360.4375,
887,937626.0625,
888,919420.3125,
889,832140.875,
890,1174867.0,
891,811973.5625,
892,1145840.625,
893,878294.625,
894,973807.25,
895,813123.3125,
896,959351.1875,
897,1067010.625,
898,1008087.5625,
899,1238409.25,
900,1105202.0,
901,996240.5,
902,931663.25,
903,932040.125,
904,857432.9375,
905,916556.75,
906,910643.3125,
907,840917.125,
908,923979.625,
909,1137168.375,
910,803511.625,
911,915139.75,
912,950580.375,
913,1010699.1875,
914,1079201.625,
915,1018984.0,
916,926234.75,
917,995984.25,
918,858921.0625,
919,820594.75,
920,1035714.5625,
921,1102865.5,
922,920424.0625,
923,1095713.0,
924,1098690.25,
925,944857.5,
926,802552.125,
927,864980.4375,
928,917468.375,
929,937325.3125,
930,991569.75,
931,773809.75,
932,816301.625,
933,1093267.5,
934,911789.625,
935,857635.375,
936,945084.875,
937,797946.1875,
938,1167943.625,
939,902615.5,
940,922946.625,
941,767286.875,
942,804867.4375,
943,944583.625,
944,1001958.125,
945,1170145.375,
946,1034636.75,
947,1039654.375,
948,963882.25,
949,874184.8125,
950,773452.4375,
951,903751.875,
952,865725.4375,
953,795642.5625,
954,793930.625,
955,778729.75,
956,1130950.5,
957,898132.4375,
958,897779.5625,
959,829472.8125,
960,849492.1875,
961,759621.4375,
962,689356.375,
963,927580.1875,
964,764560.1875,
965,914917.75,
966,720482.0625,
967,947408.625,
968,728710.9375,
969,970832.75,
970,911240.3125,
971,688202.4375,
972,840999.75,
973,1176146.625,
974,1174600.875,
975,764552.1875,
976,763384.25,
977,646876.6875,
978,638708.4375,
979,970582.25,
980,743872.625,
981,694295.0,
982,1035378.75,
983,769412.3125,
984,796976.6875,
985,874414.625,
986,777980.125,
987,859348.75,
988,675172.9375,
989,937145.5,
990,767873.4375,
991,696506.625,
992,770458.0625,
993,918474.5625,
994,1066026.5,
995,1179596.5,
996,740722.125,
997,856622.3125,
998,762765.875,
999,653512.5,
1000,703382.625,616458.171875
1001,994837.625,
1002,986161.875,
1003,1056512.375,
1004,704081.4375,
1005,685714.75,
1006,728267.1875,
1007,759040.125,
1008,837918.1875,
1009,770379.25,
1010,871060.0625,
1011,816970.1875,
1012,795675.5625,
1013,927473.1875,
1014,607507.3125,
1015,713227.75,
1016,893646.625,
1017,797079.875,
1018,791497.6875,
1019,630784.4375,
1020,814708.25,
1021,749283.75,
1022,950610.625,
1023,955447.625,
1024,597340.125,
1025,679207.3125,
1026,661545.875,
1027,890379.4375,
1028,777162.1875,
1029,583705.3125,
1030,984989.3125,
1031,782454.4375,
1032,758822.3125,
1033,881190.1875,
1034,828189.3125,
1035,709706.1875,
1036,742084.75,
1037,735528.875,
1038,564394.6875,
1039,751551.75,
1040,639313.0,
1041,753769.75,
1042,856365.875,
1043,690911.75,
1044,732868.125,
1045,848549.375,
1046,747846.1875,
1047,893349.8125,
1048,740270.0625,
1049,867956.0625,
1050,758713.9375,
1051,622402.625,
1052,764310.0625,
1053,826648.0625,
1054,954451.75,
1055,750391.3125,
1056,693040.875,
1057,638551.3125,
1058,764968.625,
1059,619575.3125,
1060,656570.75,
1061,602005.875,
1062,648682.75,
1063,722416.4375,
1064,733579.625,
1065,684615.75,
1066,613118.1875,
1067,627318.75,
1068,653803.0,
1069,661510.25,
1070,733646.875,
1071,617320.6875,
1072,683369.625,
1073,589969.9375,
1074,819060.8125,
1075,735637.1875,
1076,778691.0625,
1077,727046.3125,
1078,659731.4375,
1079,755122.6875,
1080,1096514.875,
1081,641431.1875,
1082,603391.3125,
1083,542874.6875,
1084,756291.3125,
1085,519217.3125,
1086,702753.1875,
1087,771814.625,
1088,685502.75,
1089,619936.4375,
1090,535065.5,
1091,810415.5625,
1092,661962.1875,
1093,520382.59375,
1094,732800.375,
1095,575753.0,
1096,729486.625,
1097,595656.8125,
1098,613000.625,
1099,597215.6875,
1100,717911.4375,
1101,544302.875,
1102,469841.65625,
1103,517833.78125,
1104,508898.4375,
1105,516040.375,
1106,490621.3125,
1107,542370.6875,
1108,473880.4375,
1109,520412.375,
1110,504149.875,
1111,535192.4375,
1112,493091.375,
1113,496284.84375,
1114,443352.71875,
1115,531496.6875,
1116,483489.9375,
1117,498469.65625,
1118,486406.375,
1119,522589.09375,
1120,439204.59375,
1121,508168.53125,
1122,522667.125,
1123,499677.0625,
1124,500160.9375,
1125,464777.78125,
1126,466071.65625,
1127,500310.09375,
1128,490068.8125,
1129,461574.9375,
1130,481461.375,
1131,459705.1875,
1132,462608.375,
1133,506587.65625,
1134,501513.375,
1135,490132.375,
1136,454510.625,
1137,464319.53125,
1138,463885.75,
1139,495709.8125,
1140,444696.3125,
1141,457031.25,
1142,466572.1875,
1143,534956.375,
1144,492102.75,
1145,535959.6875,
1146,463570.875,
1147,480391.53125,
1148,460367.4375,
1149,471510.375,
1150,421029.4375,
1151,451654.15625,
1152,393624.34375,
1153,437508.8125,
1154,483756.3125,
1155,457686.9375,
1156,461999.9375,
1157,447861.53125,
1158,450429.03125,
1159,445346.5625,
1160,427578.40625,
1161,466242.125,
1162,422964.21875,
1163,424681.28125,
1164,463636.15625,
1165,470743.4375,
1166,394391.9375,
1167,410868.28125,
1168,411443.9375,
1169,431461.53125,
1170,491442.25,
1171,444925.03125,
1172,454126.625,
1173,441888.15625,
1174,448823.09375,
1175,434560.125,
1176,469292.09375,
1177,432799.84375,
1178,397695.59375,
1179,397816.53125,
1180,422319.0625,
1181,428725.875,
1182,420251.4375,
1183,403424.3125,
1184,470716.15625,
1185,411922.8125,
1186,414904.71875,
1187,394391.40625,
1188,410410.3125,
1189,365774.96875,
1190,430141.5625,
1191,396390.15625,
1192,475323.34375,
1193,376167.8125,
1194,413610.40625,
1195,424088.71875,
1196,443223.875,
1197,418258.8125,
1198,409650.03125,
1199,412617.59375,
1200,403804.875,
1201,390881.53125,
1202,388125.65625,
1203,429069.875,
1204,379695.5625,
1205,379412.46875,
1206,380159.28125,
1207,434402.59375,
1208,378255.03125,
1209,359100.09375,
1210,394670.15625,
1211,350211.90625,
1212,399001.8125,
1213,351421.71875,
1214,367351.34375,
1215,371882.875,
1216,401052.15625,
1217,453528.15625,
1218,360714.125,
1219,362125.8125,
1220,421113.375,
1221,441436.6875,
1222,350417.8125,
1223,364323.03125,
1224,395241.875,
1225,412919.59375,
1226,360683.4375,
1227,372437.71875,
1228,365967.53125,
1229,409244.9375,
1230,368072.5625,
1231,363511.9375,
1232,411790.625,
1233,343615.46875,
1234,345321.3125,
1235,365482.9375,
1236,347624.75,
1237,365519.90625,
1238,331339.4375,
1239,343671.0,
1240,357302.09375,
1241,355987.59375,
1242,364714.0625,
1243,336821.59375,
1244,343442.96875,
1245,373290.59375,
1246,347267.3125,
1247,362426.375,
1248,342273.90625,
1249,378954.3125,
1250,337529.6875,
1251,358203.28125,
1252,344423.125,
1253,368411.78125,
1254,354654.1875,
1255,329821.6875,
1256,375969.9375,
1257,345498.4375,
1258,352064.78125,
1259,376332.125,
1260,327728.25,
1261,344582.96875,
1262,359013.8125,
1263,347891.59375,
1264,333688.5625,
1265,325965.65625,
1266,334727.09375,
1267,359254.375,
1268,360387.71875,
1269,353722.65625,
1270,321808.375,
1271,348773.875,
1272,345819.8125,
1273,327992.59375,
1274,327784.15625,
1275,341593.3125,
1276,360836.8125,
1277,311858.5,
1278,351478.6875,
1279,321101.4375,
1280,343949.4375,
1281,305575.5625,
1282,389981.34375,
1283,302422.9375,
1284,296401.0625,
1285,362639.46875,
1286,339413.9375,
1287,317544.875,
1288,280857.125,
1289,334698.125,
1290,332786.46875,
1291,321162.625,
1292,309288.21875,
1293,308687.875,
1294,321775.0625,
1295,286014.875,
1296,344274.125,
1297,302543.71875,
1298,292845.875,
1299,320488.9375,
1300,292469.15625,
1301,449613.65625,
1302,358687.03125,
1303,394830.5625,
1304,513439.25,
1305,328345.4375,
1306,359701.40625,
1307,522628.375,
1308,264328.875,
1309,556896.75,
1310,378219.53125,
1311,485053.28125,
1312,313059.1875,
1313,478877.53125,
1314,427718.71875,
1315,457329.875,
1316,515181.75,
1317,297336.5625,
1318,347943.3125,
1319,277878.625,
1320,361779.3125,
1321,418758.375,
1322,513649.15625,
1323,291382.1875,
1324,315110.6875,
1325,352167.5625,
1326,328294.8125,
1327,358660.375,
1328,288264.53125,
1329,350828.46875,
1330,278437.9375,
1331,350383.09375,
1332,267525.875,
1333,341438.875,
1334,473558.25,
1335,459921.90625,
1336,448928.71875,
1337,442302.4375,
1338,539564.625,
1339,366123.90625,
1340,328344.3125,
1341,331075.4375,
1342,415664.125,
1343,412223.0625,
1344,318572.9375,
1345,355096.875,
1346,459512.6875,
1347,288790.78125,
1348,525582.5,
1349,359750.09375,
1350,326336.5,
1351,394915.46875,
1352,484184.3125,
1353,463828.78125,
1354,390150.53125,
1355,420125.78125,
1356,317885.1875,
1357,329877.9375,
1358,360361.8125,
1359,279115.3125,
1360,342195.65625,
1361,398905.125,
1362,552847.4375,
1363,252964.71875,
1364,267753.5625,
1365,419150.3125,
1366,376307.21875,
1367,519319.65625,
1368,544024.1875,
1369,344615.0,
1370,284906.9375,
1371,302933.1875,
1372,338908.65625,
1373,417708.03125,
1374,256150.65625,
1375,358313.34375,
1376,530762.25,
1377,296671.125,
1378,362445.59375,
1379,272483.5,
1380,211877.046875,
1381,447874.875,
1382,373626.625,
1383,392029.96875,
1384,309833.8125,
1385,344650.875,
1386,349445.71875,
1387,320981.8125,
1388,413142.375,
1389,294752.5,
1390,439479.28125,
1391,385446.65625,
1392,421882.34375,
1393,400733.8125,
1394,270362.125,
1395,353419.78125,
1396,300978.0,
1397,286935.34375,
1398,321517.40625,
1399,286022.71875,
1400,254816.1875,
1401,456152.03125,
1402,424269.28125,
1403,270898.71875,
1404,392575.46875,
1405,272897.0625,
1406,443914.34375,
1407,506852.875,
1408,333828.8125,
1409,338844.625,
1410,432206.3125,
1411,293668.90625,
1412,398550.875,
1413,524841.1875,
1414,306055.3125,
1415,352867.09375,
1416,300885.875,
1417,280086.5,
1418,322211.375,
1419,311113.875,
1420,300511.15625,
1421,398141.375,
1422,280792.5,
1423,403304.40625,
1424,317621.5,
1425,323485.125,
1426,305179.21875,
1427,330683.65625,
1428,200033.046875,
1429,307684.375,
1430,279572.75,
1431,409500.8125,
1432,359108.59375,
1433,234002.890625,
1434,324295.0,
1435,263337.125,
1436,338716.3125,
1437,405510.4375,
1438,238527.09375,
1439,397404.625,
1440,327854.59375,
1441,224309.421875,
1442,343038.8125,
1443,263042.21875,
1444,290193.3125,
1445,313120.65625,
1446,319242.0625,
1447,211040.046875,
1448,231983.75,
1449,430198.9375,
1450,188142.1875,
1451,177577.90625,
1452,481031.78125,
1453,342764.875,
1454,197082.84375,
1455,190982.046875,
1456,438281.28125,
1457,250487.25,
1458,281891.5625,
1459,261345.21875,
1460,355794.34375,
1461,408962.53125,
1462,231229.828125,
1463,196454.1875,
1464,241450.46875,
1465,246594.6875,
1466,372821.3125,
1467,236136.8125,
1468,177443.21875,
1469,226042.046875,
1470,323191.65625,
1471,233358.21875,
1472,232308.4375,
1473,227684.9375,
1474,382971.46875,
1475,482580.09375,
1476,311721.9375,
1477,306086.59375,
1478,278897.78125,
1479,264645.21875,
1480,362511.8125,
1481,329507.0625,
1482,370289.125,
1483,263712.125,
1484,365763.8125,
1485,252103.078125,
1486,219178.546875,
1487,174007.328125,
1488,343454.59375,
1489,294587.6875,
1490,289211.375,
1491,286066.625,
1492,254640.375,
1493,286368.3125,
1494,166980.734375,
1495,258833.84375,
1496,272072.625,
1497,476208.03125,
1498,152924.796875,
1499,192325.078125,
1500,279250.625,
1501,225784.0625,
1502,244814.375,
1503,377414.21875,
1504,280222.625,
1505,229047.65625,
1506,291515.59375,
1507,215656.46875,
1508,378881.71875,
1509,179952.296875,
1510,157906.96875,
1511,163645.65625,
1512,272579.90625,
1513,242049.328125,
1514,328754.6875,
1515,184712.90625,
1516,226126.390625,
1517,262819.53125,
1518,252283.375,
